,office_uuid,target_date,created_at,orders,invitations
2185,4ed8b854-681c-4221-b382-155035e74b92,2023-08-25,2023-08-24 09:19:46+00:00,133,127
2186,4ed8b854-681c-4221-b382-155035e74b92,2023-08-26,2023-08-24 09:19:46+00:00,0,3
2187,4ed8b854-681c-4221-b382-155035e74b92,2023-08-27,2023-08-24 09:19:46+00:00,0,1
2188,4ed8b854-681c-4221-b382-155035e74b92,2023-08-28,2023-08-24 09:19:46+00:00,249,108
2189,4ed8b854-681c-4221-b382-155035e74b92,2023-08-29,2023-08-24 09:19:46+00:00,148,123
2190,4ed8b854-681c-4221-b382-155035e74b92,2023-08-30,2023-08-24 09:19:46+00:00,130,121
2191,4ed8b854-681c-4221-b382-155035e74b92,2023-08-31,2023-08-24 09:19:46+00:00,122,121
2192,4ed8b854-681c-4221-b382-155035e74b92,2023-09-01,2023-08-24 09:19:46+00:00,143,134
2193,4ed8b854-681c-4221-b382-155035e74b92,2023-09-02,2023-08-24 09:19:46+00:00,0,11
2194,4ed8b854-681c-4221-b382-155035e74b92,2023-09-03,2023-08-24 09:19:46+00:00,0,9
2195,4ed8b854-681c-4221-b382-155035e74b92,2023-09-04,2023-08-24 09:19:46+00:00,260,116
2196,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-25,2023-08-25 08:34:31+00:00,486,182
2197,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-26,2023-08-25 08:34:31+00:00,175,27
2198,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-27,2023-08-25 08:34:31+00:00,195,19
2199,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-28,2023-08-25 08:34:31+00:00,827,151
2200,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-29,2023-08-25 08:34:31+00:00,537,193
2201,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-30,2023-08-25 08:34:31+00:00,478,171
2202,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-31,2023-08-25 08:34:31+00:00,478,168
2203,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-01,2023-08-25 08:34:31+00:00,495,195
2204,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-02,2023-08-25 08:34:31+00:00,185,40
2205,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-03,2023-08-25 08:34:31+00:00,205,32
2206,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-04,2023-08-25 08:34:31+00:00,836,164
2207,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-05,2023-08-25 08:34:31+00:00,547,206
2208,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-25,2023-08-25 09:21:22+00:00,253,240
2209,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-26,2023-08-25 09:21:22+00:00,56,29
2210,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-27,2023-08-25 09:21:22+00:00,67,20
2211,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-28,2023-08-25 09:21:22+00:00,522,208
2212,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-29,2023-08-25 09:21:22+00:00,308,229
2213,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-30,2023-08-25 09:21:22+00:00,253,229
2214,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-31,2023-08-25 09:21:22+00:00,251,220
2215,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-01,2023-08-25 09:21:22+00:00,252,234
2216,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-02,2023-08-25 09:21:22+00:00,54,22
2217,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-03,2023-08-25 09:21:22+00:00,65,14
2218,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-04,2023-08-25 09:21:22+00:00,521,201
2219,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-05,2023-08-25 09:21:22+00:00,307,223
2220,4ed8b854-681c-4221-b382-155035e74b92,2023-08-25,2023-08-25 09:21:22+00:00,135,133
2221,4ed8b854-681c-4221-b382-155035e74b92,2023-08-26,2023-08-25 09:21:22+00:00,0,14
2222,4ed8b854-681c-4221-b382-155035e74b92,2023-08-27,2023-08-25 09:21:22+00:00,0,12
2223,4ed8b854-681c-4221-b382-155035e74b92,2023-08-28,2023-08-25 09:21:22+00:00,254,115
2224,4ed8b854-681c-4221-b382-155035e74b92,2023-08-29,2023-08-25 09:21:22+00:00,151,129
2225,4ed8b854-681c-4221-b382-155035e74b92,2023-08-30,2023-08-25 09:21:22+00:00,132,127
2226,4ed8b854-681c-4221-b382-155035e74b92,2023-08-31,2023-08-25 09:21:22+00:00,123,128
2227,4ed8b854-681c-4221-b382-155035e74b92,2023-09-01,2023-08-25 09:21:22+00:00,146,141
2228,4ed8b854-681c-4221-b382-155035e74b92,2023-09-02,2023-08-25 09:21:22+00:00,5,22
2229,4ed8b854-681c-4221-b382-155035e74b92,2023-09-03,2023-08-25 09:21:22+00:00,0,20
2230,4ed8b854-681c-4221-b382-155035e74b92,2023-09-04,2023-08-25 09:21:22+00:00,265,123
2231,4ed8b854-681c-4221-b382-155035e74b92,2023-09-05,2023-08-25 09:21:22+00:00,162,137
2232,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-25,2023-08-26 08:35:22+00:00,486,182
2233,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-26,2023-08-26 08:35:22+00:00,175,27
2234,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-27,2023-08-26 08:35:22+00:00,195,19
2235,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-28,2023-08-26 08:35:22+00:00,827,151
2236,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-29,2023-08-26 08:35:22+00:00,537,193
2237,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-30,2023-08-26 08:35:22+00:00,478,171
2238,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-31,2023-08-26 08:35:22+00:00,478,168
2239,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-01,2023-08-26 08:35:22+00:00,495,195
2240,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-02,2023-08-26 08:35:22+00:00,185,40
2241,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-03,2023-08-26 08:35:22+00:00,205,32
2242,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-04,2023-08-26 08:35:22+00:00,836,164
2243,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-05,2023-08-26 08:35:22+00:00,547,206
2244,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-25,2023-08-26 09:22:59+00:00,253,240
2245,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-26,2023-08-26 09:22:59+00:00,56,29
2246,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-27,2023-08-26 09:22:59+00:00,67,20
2247,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-28,2023-08-26 09:22:59+00:00,522,208
2248,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-29,2023-08-26 09:22:59+00:00,308,229
2249,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-30,2023-08-26 09:22:59+00:00,253,229
2250,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-31,2023-08-26 09:22:59+00:00,251,220
2251,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-01,2023-08-26 09:22:59+00:00,252,234
2252,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-02,2023-08-26 09:22:59+00:00,54,22
2253,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-03,2023-08-26 09:22:59+00:00,65,14
2254,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-04,2023-08-26 09:22:59+00:00,521,201
2255,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-05,2023-08-26 09:22:59+00:00,307,223
2256,4ed8b854-681c-4221-b382-155035e74b92,2023-08-25,2023-08-26 09:22:59+00:00,135,133
2257,4ed8b854-681c-4221-b382-155035e74b92,2023-08-26,2023-08-26 09:22:59+00:00,0,14
2258,4ed8b854-681c-4221-b382-155035e74b92,2023-08-27,2023-08-26 09:22:59+00:00,0,12
2259,4ed8b854-681c-4221-b382-155035e74b92,2023-08-28,2023-08-26 09:22:59+00:00,254,115
2260,4ed8b854-681c-4221-b382-155035e74b92,2023-08-29,2023-08-26 09:22:59+00:00,151,129
2261,4ed8b854-681c-4221-b382-155035e74b92,2023-08-30,2023-08-26 09:22:59+00:00,132,127
2262,4ed8b854-681c-4221-b382-155035e74b92,2023-08-31,2023-08-26 09:22:59+00:00,123,128
2263,4ed8b854-681c-4221-b382-155035e74b92,2023-09-01,2023-08-26 09:22:59+00:00,146,141
2264,4ed8b854-681c-4221-b382-155035e74b92,2023-09-02,2023-08-26 09:22:59+00:00,5,22
2265,4ed8b854-681c-4221-b382-155035e74b92,2023-09-03,2023-08-26 09:22:59+00:00,0,20
2266,4ed8b854-681c-4221-b382-155035e74b92,2023-09-04,2023-08-26 09:22:59+00:00,265,123
2267,4ed8b854-681c-4221-b382-155035e74b92,2023-09-05,2023-08-26 09:22:59+00:00,162,137
2268,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-26,2023-08-27 08:36:12+00:00,156,25
2269,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-27,2023-08-27 08:36:12+00:00,177,17
2270,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-28,2023-08-27 08:36:12+00:00,815,141
2271,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-29,2023-08-27 08:36:12+00:00,517,185
2272,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-30,2023-08-27 08:36:12+00:00,457,162
2273,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-31,2023-08-27 08:36:12+00:00,464,159
2274,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-01,2023-08-27 08:36:12+00:00,469,187
2275,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-02,2023-08-27 08:36:12+00:00,162,38
2276,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-03,2023-08-27 08:36:12+00:00,183,30
2277,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-04,2023-08-27 08:36:12+00:00,821,154
2278,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-05,2023-08-27 08:36:12+00:00,523,198
2279,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-06,2023-08-27 08:36:12+00:00,463,176
2280,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-26,2023-08-27 09:24:36+00:00,29,17
2281,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-27,2023-08-27 09:24:36+00:00,42,8
2282,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-28,2023-08-27 09:24:36+00:00,514,191
2283,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-29,2023-08-27 09:24:36+00:00,283,214
2284,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-30,2023-08-27 09:24:36+00:00,223,213
2285,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-31,2023-08-27 09:24:36+00:00,223,203
2286,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-01,2023-08-27 09:24:36+00:00,220,218
2287,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-02,2023-08-27 09:24:36+00:00,26,10
2288,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-03,2023-08-27 09:24:36+00:00,39,1
2289,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-04,2023-08-27 09:24:36+00:00,511,184
2290,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-05,2023-08-27 09:24:36+00:00,280,207
2291,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-06,2023-08-27 09:24:36+00:00,220,206
2292,4ed8b854-681c-4221-b382-155035e74b92,2023-08-26,2023-08-27 09:24:36+00:00,1,24
2293,4ed8b854-681c-4221-b382-155035e74b92,2023-08-27,2023-08-27 09:24:36+00:00,0,22
2294,4ed8b854-681c-4221-b382-155035e74b92,2023-08-28,2023-08-27 09:24:36+00:00,262,112
2295,4ed8b854-681c-4221-b382-155035e74b92,2023-08-29,2023-08-27 09:24:36+00:00,150,128
2296,4ed8b854-681c-4221-b382-155035e74b92,2023-08-30,2023-08-27 09:24:36+00:00,130,126
2297,4ed8b854-681c-4221-b382-155035e74b92,2023-08-31,2023-08-27 09:24:36+00:00,121,126
2298,4ed8b854-681c-4221-b382-155035e74b92,2023-09-01,2023-08-27 09:24:36+00:00,145,141
2299,4ed8b854-681c-4221-b382-155035e74b92,2023-09-02,2023-08-27 09:24:36+00:00,13,33
2300,4ed8b854-681c-4221-b382-155035e74b92,2023-09-03,2023-08-27 09:24:36+00:00,7,31
2301,4ed8b854-681c-4221-b382-155035e74b92,2023-09-04,2023-08-27 09:24:36+00:00,274,121
2302,4ed8b854-681c-4221-b382-155035e74b92,2023-09-05,2023-08-27 09:24:36+00:00,162,137
2303,4ed8b854-681c-4221-b382-155035e74b92,2023-09-06,2023-08-27 09:24:36+00:00,142,135
2304,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-26,2023-08-28 08:37:03+00:00,156,25
2305,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-27,2023-08-28 08:37:03+00:00,177,17
2306,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-28,2023-08-28 08:37:03+00:00,815,141
2307,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-29,2023-08-28 08:37:03+00:00,517,185
2308,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-30,2023-08-28 08:37:03+00:00,457,162
2309,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-31,2023-08-28 08:37:03+00:00,464,159
2310,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-01,2023-08-28 08:37:03+00:00,469,187
2311,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-02,2023-08-28 08:37:03+00:00,162,38
2312,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-03,2023-08-28 08:37:03+00:00,183,30
2313,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-04,2023-08-28 08:37:03+00:00,821,154
2314,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-05,2023-08-28 08:37:03+00:00,523,198
2315,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-06,2023-08-28 08:37:03+00:00,463,176
2316,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-26,2023-08-28 09:26:14+00:00,29,17
2317,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-27,2023-08-28 09:26:14+00:00,42,8
2318,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-28,2023-08-28 09:26:14+00:00,514,191
2319,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-29,2023-08-28 09:26:14+00:00,283,214
2320,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-30,2023-08-28 09:26:14+00:00,223,213
2321,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-31,2023-08-28 09:26:14+00:00,223,203
2322,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-01,2023-08-28 09:26:14+00:00,220,218
2323,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-02,2023-08-28 09:26:14+00:00,26,10
2324,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-03,2023-08-28 09:26:14+00:00,39,1
2325,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-04,2023-08-28 09:26:14+00:00,511,184
2326,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-05,2023-08-28 09:26:14+00:00,280,207
2327,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-06,2023-08-28 09:26:14+00:00,220,206
2328,4ed8b854-681c-4221-b382-155035e74b92,2023-08-26,2023-08-28 09:26:14+00:00,1,24
2329,4ed8b854-681c-4221-b382-155035e74b92,2023-08-27,2023-08-28 09:26:14+00:00,0,22
2330,4ed8b854-681c-4221-b382-155035e74b92,2023-08-28,2023-08-28 09:26:14+00:00,262,112
2331,4ed8b854-681c-4221-b382-155035e74b92,2023-08-29,2023-08-28 09:26:14+00:00,150,128
2332,4ed8b854-681c-4221-b382-155035e74b92,2023-08-30,2023-08-28 09:26:14+00:00,130,126
2333,4ed8b854-681c-4221-b382-155035e74b92,2023-08-31,2023-08-28 09:26:14+00:00,121,126
2334,4ed8b854-681c-4221-b382-155035e74b92,2023-09-01,2023-08-28 09:26:14+00:00,145,141
2335,4ed8b854-681c-4221-b382-155035e74b92,2023-09-02,2023-08-28 09:26:14+00:00,13,33
2336,4ed8b854-681c-4221-b382-155035e74b92,2023-09-03,2023-08-28 09:26:14+00:00,7,31
2337,4ed8b854-681c-4221-b382-155035e74b92,2023-09-04,2023-08-28 09:26:14+00:00,274,121
2338,4ed8b854-681c-4221-b382-155035e74b92,2023-09-05,2023-08-28 09:26:14+00:00,162,137
2339,4ed8b854-681c-4221-b382-155035e74b92,2023-09-06,2023-08-28 09:26:14+00:00,142,135
2340,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-28,2023-08-29 08:37:54+00:00,805,154
2341,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-29,2023-08-29 08:37:54+00:00,524,195
2342,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-30,2023-08-29 08:37:54+00:00,467,174
2343,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-31,2023-08-29 08:37:54+00:00,474,171
2344,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-01,2023-08-29 08:37:54+00:00,479,197
2345,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-02,2023-08-29 08:37:54+00:00,173,40
2346,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-03,2023-08-29 08:37:54+00:00,193,32
2347,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-04,2023-08-29 08:37:54+00:00,810,167
2348,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-05,2023-08-29 08:37:54+00:00,529,208
2349,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-06,2023-08-29 08:37:54+00:00,473,187
2350,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-07,2023-08-29 08:37:54+00:00,479,184
2351,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-08,2023-08-29 08:37:54+00:00,477,198
2352,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-28,2023-08-29 09:27:51+00:00,509,175
2353,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-29,2023-08-29 09:27:51+00:00,285,197
2354,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-30,2023-08-29 09:27:51+00:00,227,197
2355,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-31,2023-08-29 09:27:51+00:00,227,187
2356,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-01,2023-08-29 09:27:51+00:00,224,202
2357,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-02,2023-08-29 09:27:51+00:00,34,0
2358,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-03,2023-08-29 09:27:51+00:00,45,0
2359,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-04,2023-08-29 09:27:51+00:00,505,168
2360,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-05,2023-08-29 09:27:51+00:00,281,190
2361,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-06,2023-08-29 09:27:51+00:00,223,190
2362,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-07,2023-08-29 09:27:51+00:00,224,180
2363,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-08,2023-08-29 09:27:51+00:00,221,202
2364,4ed8b854-681c-4221-b382-155035e74b92,2023-08-28,2023-08-29 09:27:51+00:00,219,77
2365,4ed8b854-681c-4221-b382-155035e74b92,2023-08-29,2023-08-29 09:27:51+00:00,111,92
2366,4ed8b854-681c-4221-b382-155035e74b92,2023-08-30,2023-08-29 09:27:51+00:00,92,90
2367,4ed8b854-681c-4221-b382-155035e74b92,2023-08-31,2023-08-29 09:27:51+00:00,83,90
2368,4ed8b854-681c-4221-b382-155035e74b92,2023-09-01,2023-08-29 09:27:51+00:00,106,104
2369,4ed8b854-681c-4221-b382-155035e74b92,2023-09-02,2023-08-29 09:27:51+00:00,0,0
2370,4ed8b854-681c-4221-b382-155035e74b92,2023-09-03,2023-08-29 09:27:51+00:00,0,0
2371,4ed8b854-681c-4221-b382-155035e74b92,2023-09-04,2023-08-29 09:27:51+00:00,230,85
2372,4ed8b854-681c-4221-b382-155035e74b92,2023-09-05,2023-08-29 09:27:51+00:00,122,100
2373,4ed8b854-681c-4221-b382-155035e74b92,2023-09-06,2023-08-29 09:27:51+00:00,103,98
2374,4ed8b854-681c-4221-b382-155035e74b92,2023-09-07,2023-08-29 09:27:51+00:00,94,99
2375,4ed8b854-681c-4221-b382-155035e74b92,2023-09-08,2023-08-29 09:27:51+00:00,101,103
2376,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-29,2023-08-30 08:38:45+00:00,542,196
2377,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-30,2023-08-30 08:38:45+00:00,485,174
2378,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-31,2023-08-30 08:38:45+00:00,492,171
2379,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-01,2023-08-30 08:38:45+00:00,497,198
2380,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-02,2023-08-30 08:38:45+00:00,192,43
2381,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-03,2023-08-30 08:38:45+00:00,212,35
2382,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-04,2023-08-30 08:38:45+00:00,833,167
2383,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-05,2023-08-30 08:38:45+00:00,549,209
2384,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-06,2023-08-30 08:38:45+00:00,492,187
2385,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-07,2023-08-30 08:38:45+00:00,498,184
2386,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-08,2023-08-30 08:38:45+00:00,495,198
2387,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-09,2023-08-30 08:38:45+00:00,190,44
2388,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-29,2023-08-30 09:29:30+00:00,378,233
2389,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-30,2023-08-30 09:29:30+00:00,320,232
2390,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-31,2023-08-30 09:29:30+00:00,320,223
2391,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-01,2023-08-30 09:29:30+00:00,317,237
2392,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-02,2023-08-30 09:29:30+00:00,124,30
2393,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-03,2023-08-30 09:29:30+00:00,135,21
2394,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-04,2023-08-30 09:29:30+00:00,602,203
2395,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-05,2023-08-30 09:29:30+00:00,374,226
2396,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-06,2023-08-30 09:29:30+00:00,316,225
2397,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-07,2023-08-30 09:29:30+00:00,317,215
2398,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-08,2023-08-30 09:29:30+00:00,314,237
2399,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-09,2023-08-30 09:29:30+00:00,121,30
2400,4ed8b854-681c-4221-b382-155035e74b92,2023-08-29,2023-08-30 09:29:30+00:00,141,101
2401,4ed8b854-681c-4221-b382-155035e74b92,2023-08-30,2023-08-30 09:29:30+00:00,122,99
2402,4ed8b854-681c-4221-b382-155035e74b92,2023-08-31,2023-08-30 09:29:30+00:00,113,99
2403,4ed8b854-681c-4221-b382-155035e74b92,2023-09-01,2023-08-30 09:29:30+00:00,137,114
2404,4ed8b854-681c-4221-b382-155035e74b92,2023-09-02,2023-08-30 09:29:30+00:00,4,5
2405,4ed8b854-681c-4221-b382-155035e74b92,2023-09-03,2023-08-30 09:29:30+00:00,0,3
2406,4ed8b854-681c-4221-b382-155035e74b92,2023-09-04,2023-08-30 09:29:30+00:00,262,95
2407,4ed8b854-681c-4221-b382-155035e74b92,2023-09-05,2023-08-30 09:29:30+00:00,153,110
2408,4ed8b854-681c-4221-b382-155035e74b92,2023-09-06,2023-08-30 09:29:30+00:00,134,108
2409,4ed8b854-681c-4221-b382-155035e74b92,2023-09-07,2023-08-30 09:29:30+00:00,125,109
2410,4ed8b854-681c-4221-b382-155035e74b92,2023-09-08,2023-08-30 09:29:30+00:00,132,113
2411,4ed8b854-681c-4221-b382-155035e74b92,2023-09-09,2023-08-30 09:29:30+00:00,0,3
2412,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-30,2023-08-31 08:39:36+00:00,468,174
2413,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-31,2023-08-31 08:39:36+00:00,474,171
2414,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-01,2023-08-31 08:39:36+00:00,480,197
2415,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-02,2023-08-31 08:39:36+00:00,180,43
2416,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-03,2023-08-31 08:39:36+00:00,199,35
2417,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-04,2023-08-31 08:39:36+00:00,806,167
2418,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-05,2023-08-31 08:39:36+00:00,528,208
2419,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-06,2023-08-31 08:39:36+00:00,474,187
2420,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-07,2023-08-31 08:39:36+00:00,481,184
2421,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-08,2023-08-31 08:39:36+00:00,478,198
2422,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-09,2023-08-31 08:39:36+00:00,178,43
2423,4236db80-90e9-46be-96f6-54a39b103e4e,2023-09-10,2023-08-31 08:39:36+00:00,197,35
2424,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-30,2023-08-31 09:31:07+00:00,280,223
2425,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-31,2023-08-31 09:31:07+00:00,280,213
2426,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-01,2023-08-31 09:31:07+00:00,276,227
2427,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-02,2023-08-31 09:31:07+00:00,80,16
2428,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-03,2023-08-31 09:31:07+00:00,92,7
2429,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-04,2023-08-31 09:31:07+00:00,567,193
2430,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-09-05,2023-08-31 09:31:07+00:00,335,216
